q,p,d,n,m,h,k,family,verdict,witness,profile,population_searched,exhaustive,population_definition
16,2,4,26,13,2,13,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12,13],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6]}","[3,7,3,15,3,7,13,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,14,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,7]}","[0,0,0,0,0,0,1,1,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,14,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,14,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19]}","[3,7,3,15,3,7,3,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,15,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7]}","[0,0,0,0,0,0,0,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,15,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7]}","[3,0,0,0,0,0,0,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,15,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7]}","[3,7,3,15,3,7,3,15,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,16,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,8]}","[0,0,0,0,0,0,0,1,1,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,16,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,17,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8]}","[0,0,0,0,0,0,0,0,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,17,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8]}","[3,0,0,0,0,0,0,0,1,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,18,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,9]}","[0,0,0,0,0,0,0,0,1,1,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,18,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,19,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9]}","[0,0,0,0,0,0,0,0,0,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,19,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9]}","[3,0,0,0,0,0,0,0,0,1,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,20,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,10]}","[0,0,0,0,0,0,0,0,0,1,1,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,20,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,21,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10]}","[0,0,0,0,0,0,0,0,0,0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,21,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10]}","[3,0,0,0,0,0,0,0,0,0,1,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,22,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,11]}","[0,0,0,0,0,0,0,0,0,0,1,1,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,22,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,23,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11]}","[0,0,0,0,0,0,0,0,0,0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,23,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11]}","[3,0,0,0,0,0,0,0,0,0,0,1,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,24,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11,12]}","[0,0,0,0,0,0,0,0,0,0,0,1,1]",2,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,24,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11,24]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,25,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11,24,12]}","[0,0,0,0,0,0,0,0,0,0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,25,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11,24,12]}","[3,0,0,0,0,0,0,0,0,0,0,0,1]",1,no,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,26,ones,NONE,,,1,yes,all residue allocations modulo cyclic rotation
16,2,4,26,13,2,26,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,13,1,14,2,15,3,16,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11,24,12,25]}","[3,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,2,ones,FOUND,"{""coeffs"":[1,1],""positions"":[0,1]}","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,2,one_changed,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,2,all_distinct,FOUND,"{""coeffs"":[1,2],""positions"":[0,1]}","[1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,3,ones,FOUND,"{""coeffs"":[1,1,1],""positions"":[0,1,3]}","[1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,3,one_changed,FOUND,"{""coeffs"":[2,1,1],""positions"":[0,1,2]}","[2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,3,all_distinct,FOUND,"{""coeffs"":[1,2,3],""positions"":[0,1,2]}","[1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,4,ones,FOUND,"{""coeffs"":[1,1,1,1],""positions"":[0,1,2,3]}","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,4,one_changed,FOUND,"{""coeffs"":[2,1,1,1],""positions"":[0,1,2,3]}","[2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,4,all_distinct,FOUND,"{""coeffs"":[1,2,3,4],""positions"":[0,1,2,3]}","[1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,5,ones,FOUND,"{""coeffs"":[1,1,1,1,1],""positions"":[0,1,2,3,4]}","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,5,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1],""positions"":[0,1,2,3,4]}","[2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,5,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5],""positions"":[0,1,2,3,4]}","[1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,6,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1],""positions"":[0,1,2,3,4,6]}","[1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,6,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1],""positions"":[0,1,2,3,4,5]}","[2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,6,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6],""positions"":[0,1,2,3,4,5]}","[1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,7,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,7,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6]}","[2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,7,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7],""positions"":[0,1,2,3,4,5,6]}","[1,2,3,4,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,8,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,8,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7]}","[2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,8,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8],""positions"":[0,1,2,3,4,5,6,7]}","[1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,9,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,9]}","[1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,9,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8]}","[2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,9,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9],""positions"":[0,1,2,3,4,5,6,7,8]}","[1,2,3,4,5,6,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,10,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,10,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,10,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10],""positions"":[0,1,2,3,4,5,6,7,8,9]}","[1,2,3,4,5,6,7,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,11,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10]}","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,11,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10]}","[2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,11,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11],""positions"":[0,1,2,3,4,5,6,7,8,9,10]}","[1,2,3,4,5,6,7,8,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,12,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,12]}","[1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,12,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11]}","[2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,12,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11]}","[1,2,3,4,5,6,7,8,9,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,13,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,13,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,13,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12,13],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12]}","[1,2,3,4,5,6,7,8,9,10,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,14,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,14,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,14,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13]}","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,15,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,15,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,15,all_distinct,FOUND,"{""coeffs"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]}","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,16,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,16,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,17,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,17,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,18,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,18,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,19,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,19,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,20,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,20,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,21,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0]",2,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,21,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,22,ones,FOUND,"{""coeffs"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]}","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
16,2,4,27,27,1,22,one_changed,FOUND,"{""coeffs"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1],""positions"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]}","[2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]",1,no,all residue allocations modulo cyclic rotation
